interval_15min,frequency
2024-06-12,40.052875034929166
2024-06-13,40.05104997146916
2024-06-14,37.52948758465
2024-06-15,3.7679625032958337
2024-06-16,3.6479791417458336
2024-06-17,39.213174844775
2024-06-18,39.34096252452083
2024-06-19,38.82241669281667
2024-06-20,39.944087444254166
2024-06-21,37.220420804041666
2024-06-22,3.9288791655395836
2024-06-23,3.833429107575
2024-06-24,40.92030830227917
2024-06-25,40.490895637775
2024-06-26,39.8895623112375
2024-06-27,40.9733289815375
2024-06-28,37.70232490626833
2024-06-29,3.531345842570833
2024-06-30,4.179087560879167
2024-07-01,39.36554993682
2024-07-02,39.212358272095834
2024-07-03,39.978266597020834
2024-07-04,39.958766489616664
2024-07-05,36.39819582538333
2024-07-06,3.5749541631125
2024-07-07,3.8176957796708333
2024-07-08,39.46244146277917
2024-07-09,40.080233233025005
2024-07-10,39.562804020979165
2024-07-11,40.410037372237504
2024-07-12,37.19514589638333
2024-07-13,3.8224499681570836
2024-07-14,3.909829123716667
2024-07-15,39.575033202041666
2024-07-16,39.95497065305833
2024-07-17,38.83532900743334
2024-07-18,40.116053918283335
2024-07-19,37.541399909216665
2024-07-20,3.7973916545166664
2024-07-21,3.7706666768191663
2024-07-22,39.920787395223336
2024-07-23,40.834591442700834
2024-07-24,38.912920765258335
2024-07-25,40.613474834625
2024-07-26,37.887537500755414
2024-07-27,4.40757495193625
2024-07-28,4.195495803270833
2024-07-29,39.283075025962496
2024-07-30,40.30200413702084
2024-07-31,39.87960412977917
2024-08-01,39.77599574646667
2024-08-02,35.60594172798833
2024-08-03,4.160354140454166
2024-08-04,3.9194833412708334
2024-08-05,38.879541522733334
2024-08-06,38.581724808416666
2024-08-07,37.87033755668167
2024-08-08,39.137745785775
2024-08-09,35.11485839155625
2024-08-10,3.543233321441667
2024-08-11,4.274766585754167
2024-08-12,38.531374822721666
2024-08-13,39.89797068104166
2024-08-14,39.32670822412625
2024-08-15,40.3822332365625
2024-08-16,36.562950043277084
2024-08-17,4.005674970841667
2024-08-18,3.6432082890374997
2024-08-19,38.94442487088333
2024-08-20,40.36296654786667
2024-08-21,38.403754031683334
2024-08-22,40.4551331703125
2024-08-23,37.995858330766666
2024-08-24,7.3147625080625005
2024-08-25,4.018637490170833
2024-08-26,38.966670829568336
2024-08-27,39.9133374161
2024-08-28,39.42920818715
2024-08-29,40.98652484172917
2024-08-30,37.28309989095833
2024-08-31,3.477737452225
2024-09-01,3.5079832474041663
2024-09-02,39.87342072208375
2024-09-03,40.6509498379625
2024-09-04,40.88451243710417
2024-09-05,40.65670821325
2024-09-06,38.5587457450375
2024-09-07,3.5542624789708337
2024-09-08,3.7933458390291666
2024-09-09,39.965166640279996
2024-09-10,39.89052911755834
2024-09-11,39.60460395905
2024-09-12,40.98911260190417
2024-09-13,37.000249938541664
2024-09-14,3.479345788995833
2024-09-15,3.584779090866667
2024-09-16,39.62479172560833
2024-09-17,40.03432076939583
2024-09-18,38.91360828832084
2024-09-19,39.15294989844167
2024-09-20,37.87182085577083
2024-09-21,3.499595753279167
2024-09-22,3.86840828683625
2024-09-23,40.085233194079166
2024-09-24,40.081037396262495
2024-09-25,38.9628540358125
2024-09-26,40.28241676936667
2024-09-27,37.041566658183335
2024-09-28,4.426241616420833
2024-09-29,3.533433296008333
2024-09-30,38.931104324062495
2024-10-01,39.68875829385
2024-10-02,37.494683430767914
2024-10-03,38.545716700729166
2024-10-04,36.381474866237504
2024-10-05,2.4316166623291666
2024-10-06,0.0
2024-10-07,38.8742999025625
2024-10-08,38.5101665402
2024-10-09,38.276366725866666
2024-10-10,39.14244984956667
2024-10-11,35.371804077925
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,37.68334159070833
2024-10-15,38.20846660268209
2024-10-16,37.85636670034583
2024-10-17,39.697791531116664
2024-10-18,35.67223750747792
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,37.6618832184375
2024-10-22,37.91566247687375
2024-10-23,37.1127417569
2024-10-24,39.420154093678335
2024-10-25,35.85839161665667
2024-10-26,4.078475001570833
2024-10-27,3.2360583447216666
2024-10-28,33.55043341104584
2024-10-29,37.5024248577125
2024-10-30,38.793962448708335
2024-10-31,40.093841624516664
2024-11-01,36.870787470704165
2024-11-02,2.9553833381416665
2024-11-03,3.636054182079167
2024-11-04,35.492512582258335
2024-11-05,38.48874992525292
2024-11-06,37.63432506254167
2024-11-07,38.49551263110708
2024-11-08,35.55474601018333
2024-11-09,6.796220785225
2024-11-10,6.272062474287499
2024-11-11,38.960770964125
2024-11-12,38.991637582066254
2024-11-13,37.23963342957875
2024-11-14,38.148070856158334
2024-11-15,36.86019166730417
2024-11-16,7.4186333299883325
2024-11-17,4.0985874699625
2024-11-18,37.58442923447083
2024-11-19,37.23170010100917
2024-11-20,36.718616765805
2024-11-21,37.52804588020875
2024-11-22,35.48794170201541
2024-11-23,1.1671333193625
2024-11-24,0.5171166562916667
2024-11-25,38.60903325022083
2024-11-26,37.74334578766667
2024-11-27,36.529545831104166
2024-11-28,39.041870901833335
2024-11-29,34.903541816215416
2024-11-30,2.187541629475
2024-12-01,0.3004708321958333
2024-12-02,38.531400048229166
2024-12-03,38.9984333860375
2024-12-04,38.70622927135417
2024-12-05,38.01666671445417
2024-12-06,37.89811250827584
2024-12-07,2.80074583055
2024-12-08,0.06557916720833333
2024-12-09,36.74967096442084
2024-12-10,38.024374960079165
2024-12-11,38.28369991964167
2024-12-12,39.449870761375
2024-12-13,35.330020876008334
2024-12-14,0.7437583430500001
2024-12-15,0.49768332720833336
2024-12-16,37.99689177172083
2024-12-17,37.787837582978334
2024-12-18,37.736445792570834
2024-12-19,39.30312492308334
2024-12-20,35.77142103120416
2024-12-21,1.3218250036333334
2024-12-22,0.32613333544583334
2024-12-23,35.41686256659167
2024-12-24,30.328362587337498
2024-12-25,7.732662552175
2024-12-26,7.529004111266667
2024-12-27,26.9641165779625
2024-12-28,0.12092082977916667
2024-12-29,0.37438749949166666
2024-12-30,36.985683466654166
2024-12-31,27.218258263187504
2025-01-01,7.820529160088333
2025-01-02,33.92307085839167
2025-01-03,32.34367921966125
2025-01-04,0.6292166662166667
2025-01-05,0.0
2025-01-06,37.90409158429875
2025-01-07,35.7397459259
2025-01-08,35.349787639999995
2025-01-09,36.5714792102125
2025-01-10,31.73956254256417
2025-01-11,0.0784916671125
2025-01-12,0.03982916673333333
2025-01-13,34.68724588971667
2025-01-14,38.567050027949165
2025-01-15,38.5934417873425
2025-01-16,38.052945910325
2025-01-17,35.537754219650004
2025-01-18,0.1889624945375
2025-01-19,0.9575916830875001
2025-01-20,37.76667491004958
2025-01-21,39.3414748418175
2025-01-22,38.73001257016208
2025-01-23,40.496045864479164
2025-01-24,37.56075417933875
2025-01-25,0.32873749692166665
2025-01-26,0.0
2025-01-27,37.818741563945835
2025-01-28,38.872658284687496
2025-01-29,38.67682079070333
2025-01-30,39.7383458846625
2025-01-31,35.370570870211665
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,38.85393755450625
2025-02-04,38.623366631012495
2025-02-05,37.975104253925004
2025-02-06,38.978608443216665
2025-02-07,36.30896668693333
2025-02-08,2.1968208505124998
2025-02-09,0.4812208318583333
2025-02-10,36.625712629010415
2025-02-11,38.19676242440416
2025-02-12,37.3730083180375
2025-02-13,37.8809582910375
2025-02-14,34.15657081449583
2025-02-15,2.2082000008958333
2025-02-16,4.1567625061125
2025-02-17,37.945016581815004
2025-02-18,38.06602501607083
2025-02-19,37.28042083039583
2025-02-20,37.44066676300417
2025-02-21,34.536270878529166
2025-02-22,0.2880249977
2025-02-23,1.1861541628625
2025-02-24,38.3980000554
2025-02-25,38.24055823579459
2025-02-26,38.93945827895417
2025-02-27,39.02033750302083
2025-02-28,36.731925075361254
2025-03-01,0.6612375060791668
2025-03-02,0.94417082865
2025-03-03,37.591121002875
2025-03-04,39.144220883643335
2025-03-05,38.18933332538583
2025-03-06,38.640904000733336
2025-03-07,35.4103456602375
2025-03-08,0.1543083341875
2025-03-09,0.10982500076250001
2025-03-10,38.33884562175417
2025-03-11,38.92521239200833
2025-03-12,37.47343331915417
2025-03-13,39.19373755867917
2025-03-14,35.25600004342917
2025-03-15,0.14733749867083332
2025-03-16,0.0
2025-03-17,36.87180413388334
2025-03-18,37.951729357441664
2025-03-19,37.16302489573375
2025-03-20,39.10858321969167
2025-03-21,37.069050001391666
2025-03-22,0.7243541689929166
2025-03-23,0.0
2025-03-24,36.73700000467083
2025-03-25,39.12098334576667
2025-03-26,37.57017497600833
2025-03-27,39.384749946858335
2025-03-28,35.137345910295835
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,37.513333385175
2025-04-01,39.394820769058335
2025-04-02,38.22184581538333
2025-04-03,40.11753745974583
2025-04-04,36.51835838671375
2025-04-05,0.5912999931916666
2025-04-06,1.74635416825
2025-04-07,38.17512508027083
2025-04-08,38.636358311416664
2025-04-09,38.137025047358335
2025-04-10,39.240870866820835
2025-04-11,35.380191610127085
2025-04-12,0.039470833145833335
2025-04-13,0.0
2025-04-14,38.216933167825
2025-04-15,39.623358176608335
2025-04-16,38.038558279008335
2025-04-17,38.92427072063333
2025-04-18,32.40173738412083
2025-04-19,1.9949249982791668
2025-04-20,0.0716083335875
2025-04-21,8.447312526683334
2025-04-22,37.9630665096875
2025-04-23,36.808662491120835
2025-04-24,38.97058342634167
2025-04-25,34.6464083959875
2025-04-26,0.0
2025-04-27,0.4191083256333333
2025-04-28,38.419387378995836
2025-04-29,40.479195664945834
2025-04-30,39.981870711891666
2025-05-01,38.385166445641666
2025-05-02,33.790037477125
2025-05-03,0.18801666538624998
2025-05-04,0.0
2025-05-05,27.39540828396667
2025-05-06,38.76365823847083
2025-05-07,38.39122080274083
2025-05-08,39.811995560475
2025-05-09,35.52627084735833
2025-05-10,0.4796291621375
2025-05-11,0.033825000129166664
2025-05-12,38.134258176425
2025-05-13,38.877087429458335
2025-05-14,37.60444991764583
2025-05-15,39.260216484237496
2025-05-16,35.90031250017542
2025-05-17,0.5340166664125
2025-05-18,0.6498166783666667
2025-05-19,39.23153324221
2025-05-20,40.611720643283334
2025-05-21,38.95363324412083
2025-05-22,39.434191624425
2025-05-23,37.26550414417083
2025-05-24,0.03456249872916667
2025-05-25,1.4686625083625
2025-05-26,38.73991640611458
2025-05-27,39.4892831549125
2025-05-28,38.225924858379166
2025-05-29,9.707887396041667
2025-05-30,32.369733279625
2025-05-31,0.8674124979833334
2025-06-01,0.03525416692083334
2025-06-02,38.57009976239167
2025-06-03,38.72918326224583
2025-06-04,38.05732911742292
2025-06-05,49.305903604657345
