,Toevoer toren 1,Afvoer toren 1,Afvoer toren 3,Toevoer toren 2,Afvoer toren 2,Toevoer toren 3,Afvoer toren 4,Toevoer toren 5,Afvoer toren 5,Toevoer toren 4,Toevoer toren 7,Toevoer toren 6,Afvoer toren 6,Afvoer toren 7,Afvoer toren 8,Toevoer toren 8,Toevoer bijgebouw,Afvoer bijgebouw,Afvoer vergadercentrum,Toevoer vergardercentrum,Afvoer 1 keuken,Toevoer auditorium,Afvoer auditorium,Toevoer keuken,Afvoer 2 keuken
2022-12-10,3.332254930928156,1.0522910308194178,0.7015273538796118,0.5261455154097089,0.3507636769398059,0.7015273538796118,0.8769091923495148,0.7015273538796118,0.0,0.7015273538796118,0.0,0.7015273538796118,0.7015273538796118,0.0,0.0,0.0,0.0,0.0,0.5261455154097089,0.3507636769398059,0.0,0.0,0.0,0.0,0.0
2022-12-11,8.650661809384646,2.306843149169239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767107872923097,1.1534215745846195,0.0,0.0,0.0,0.0,0.0
2022-12-12,1.6041167121446898,0.7161235322074507,0.945283062513835,1.3749571818383055,0.6874785909191528,1.1744425928202191,0.945283062513835,0.7734134147840468,0.0,0.9739280038021331,1.3176672992617093,1.1457976515319213,0.6588336496308547,0.6874785909191528,0.7447684734957488,1.1457976515319213,1.6900515360095838,1.1744425928202191,0.6301887083425567,0.6301887083425567,0.6588336496308547,1.3463122405500074,1.0312178863787291,1.804631301162776,0.6301887083425567
2022-12-13,1.632517603761086,0.7372660146017809,1.1058990219026712,1.632517603761086,0.7635969436947015,1.3955392419247994,0.921582518252226,0.816258801880543,0.0,0.9479134473451468,1.2902155255531165,1.1585608800885128,0.6582732273230186,0.6846041564159393,0.7635969436947015,1.237553667367275,1.843165036504452,1.2638845964601957,0.6582732273230186,0.6846041564159393,0.6319422982300978,1.2902155255531165,0.9742443764380675,1.6851794619469276,0.5792804400442564
2022-12-14,1.5003853765605453,0.7360381092561166,0.9908205316909261,1.5003853765605453,0.7077289512078044,1.2172937960774235,0.962511373642614,0.8209655834010531,0.0,0.9908205316909261,1.3022212702223601,1.2172937960774235,0.7360381092561166,0.7077289512078044,0.7360381092561166,1.1606754799807992,1.8400952731402913,1.273912112174048,0.6511106351111801,0.6228014770628678,0.6511106351111801,1.4154579024156089,1.0474388477875505,1.8400952731402913,0.6228014770628678
2022-12-15,1.5388853640912552,0.701947709936362,1.0529215649045431,1.511887375247549,0.7289456987800683,1.3768974310290178,0.9719275983734244,0.7289456987800683,0.0,1.0529215649045431,1.3498994421853117,1.1879115091230743,0.701947709936362,0.6749497210926558,0.7559436876237745,1.1879115091230743,1.7818672636846113,1.2689054756541929,0.6209537434052433,0.6209537434052433,0.5939557545615372,1.2689054756541929,0.9989255872171307,1.5928813417786678,0.5669577657178309
2022-12-16,1.511006207851829,0.7264452922364563,0.929849974062664,1.3076015260256213,0.6683296688575397,1.1332546558888716,0.9007921623732057,0.7845609156153728,0.0,0.929849974062664,1.3366593377150795,0.9879655974415805,0.581156233789165,0.697387480546998,0.7555031039259145,1.16231246757833,1.5691218312307456,1.0751390325099552,0.6102140454786232,0.6102140454786232,0.581156233789165,1.4528905844729125,1.0751390325099552,1.5400640195412871,0.5520984220997067
2022-12-17,0.0,0.0,0.0,0.0,0.0,0.0,6.151628052578141,0.0,0.0,3.0758140262890703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0758140262890703,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18,0.0,0.0,0.0,0.0,0.0,0.0,4.307186120483963,0.0,0.0,4.307186120483963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,1.6784315144559276,0.7580013291091287,1.0828590415844694,1.5701456102974807,0.7580013291091287,1.2994308499013634,0.8933587093071873,0.8662872332675755,0.0,0.9475016613864108,1.3265023259409752,1.1640734697033046,0.6767869009902934,0.6497154249506817,0.7850728051487403,1.2182164217825282,1.5972170863370925,1.1370019936636928,0.6226439489110699,0.6226439489110699,0.5955724728714582,1.4077167540598103,1.0016446134656343,1.624288562376704,0.5685009968318464
2022-12-20,1.6976554191735846,0.7545135196327043,0.970088810956334,1.455133216434501,0.7006196968017968,1.2395579251108713,0.9431418995408803,0.8084073424636117,0.0,0.9970357223717878,1.4281863050190473,0.9161949881254267,0.5389382283090745,0.7006196968017968,0.7545135196327043,1.2395579251108713,1.5898677735117697,1.1317702794490565,0.6467258739708894,0.6467258739708894,0.6467258739708894,1.37429248218814,1.0239826337872415,1.8054430648353994,0.6197789625554356
2022-12-21,1.4154584548766493,0.721606271113586,0.9713930572682887,1.3321961928250818,0.6660980964125409,1.137917581371424,0.9436389699177662,0.8881307952167211,0.0,0.9713930572682887,1.3321961928250818,0.9991471446188113,0.6105899217114958,0.6660980964125409,0.7771144458146311,1.2211798434229917,1.6374911536808296,1.137917581371424,0.6383440090620184,0.6105899217114958,0.6660980964125409,1.4154584548766493,1.0546553193198565,1.8040156777839649,0.6105899217114958
2022-12-22,1.2701850321678387,0.688016892424246,0.952638774125879,1.3495715966783286,0.6615547042540827,1.1378740913170222,1.0055631504662057,0.8997143977855524,0.0,1.0849497149766956,1.455420349358982,0.9261765859557157,0.688016892424246,0.7409412687645726,0.7938656451048992,1.296647220338002,1.4818825375291451,1.032025338636369,0.608630327913756,0.608630327913756,0.6350925160839194,1.3495715966783286,1.0055631504662057,1.6935800428904517,0.608630327913756
2022-12-23,1.1327236471631719,0.6122830525206335,0.7347396630247602,1.1327236471631719,0.5204405946425384,1.0102670366590452,0.6735113577726969,0.6735113577726969,0.0,0.6428972051466652,1.2857944102933303,0.6428972051466652,0.45921228939047515,0.6735113577726969,0.6735113577726969,1.0714953419111086,1.4388651734234887,1.0714953419111086,0.48982644201650677,0.45921228939047515,0.7347396630247602,1.5919359365536472,1.1633377997892036,1.9899199206920588,0.7041255103987285
2022-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954633961381006,9.954633961381006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12363844881122134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9673227714693122,6.305560889372288,4.6982610548264105,8.036499172729387,2.8436843226580906
2022-12-27,0.9483566800738591,0.5690140080443155,0.7586853440590873,1.2012517947602215,0.5690140080443155,1.0748042374170403,0.727073454723292,0.8219091227306778,0.0,0.727073454723292,1.2328636840960168,0.632237786715906,0.5057902293727248,0.6006258973801107,0.7586853440590873,1.138028016088631,1.4857587987823793,1.0748042374170403,0.5690140080443155,0.5374021187085202,0.7586853440590873,1.5805944667897651,1.2012517947602215,2.023160917490899,0.6954615653874966
2022-12-28,1.2065930819895963,0.6806422513787466,0.7425188196859053,1.3303462186039137,0.5878273989180084,1.0828399453752786,0.7734571038394847,0.7734571038394847,0.0,0.7734571038394847,1.1447165136824373,0.6497039672251671,0.5259508306108496,0.556889114764429,0.7425188196859053,1.1447165136824373,1.5778524918325487,1.113778229528858,0.4950125464572702,0.4950125464572702,0.7425188196859053,1.5778524918325487,1.1447165136824373,2.072865038289819,0.7115805355323259
2022-12-29,1.1158380987366439,0.6333135154991762,0.7539446613085431,0.9047335935702517,0.45236679678512587,1.0856803122843022,0.7539446613085431,0.8142602342132266,0.0,0.6936290884038596,1.3269426039030359,0.6634713019515179,0.5126823696898093,0.6333135154991762,0.8142602342132266,1.2967848174506942,1.4777315361647445,1.0555225258319603,0.42220901033278413,0.45236679678512587,0.7237868748562014,1.5380471090694279,1.1761536716413272,1.9904139058545538,0.6936290884038596
2022-12-30,0.8138257381662797,0.47473168059699644,0.644278709381638,0.3390940575692832,0.20345643454156992,1.0172821727078496,0.7799163324093513,0.7120975208954947,0.0,0.746006926652423,1.186829201492491,0.6103693036247098,0.47473168059699644,0.5764598978677814,0.7120975208954947,1.085100984221706,1.085100984221706,0.8138257381662797,0.3730034633262115,0.40691286908313984,0.8138257381662797,1.7632890993602726,1.2546480130063478,2.2041113742003406,0.7799163324093513
2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73420657741887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,1.2172221099971525,0.6999027132483627,0.8824860297479357,1.125930451747366,0.5477499494987187,1.2780832154970103,1.004208240747651,0.7911943714981492,0.0,0.9737776879977221,1.3389443209968679,0.6999027132483627,0.5173193967487899,0.6999027132483627,0.7607638187482204,1.2172221099971525,1.5823887429962984,1.125930451747366,0.5477499494987187,0.5173193967487899,0.7303332659982915,1.5215276374964408,1.1867915572472238,1.977985928745373,0.6694721604984339
2023-01-03,1.2407248224322807,0.6794445456176774,1.0339373520269004,1.2702658896330492,0.5908213440153717,1.4179712256368922,0.9453141504245948,0.8862320160230576,0.0,1.0043962848261319,1.3884301584361236,0.856690948822289,0.6794445456176774,0.7089856128184461,0.7680677472199832,1.211183755231512,1.713381897644578,1.1816426880307433,0.4135749408107602,0.4135749408107602,0.7089856128184461,1.4770533600384292,1.0930194864284377,1.8610872336484208,0.6794445456176774
2023-01-04,1.2062592231293905,0.7293660418921896,0.9257338224016252,1.346521923493273,0.6171558816010835,1.3184693834204966,0.9257338224016252,0.757418581964966,0.0,0.8976812823288487,1.3745744635660495,0.8696287422560721,0.6171558816010835,0.6732609617466365,0.8135236621105191,1.2623643032749434,1.6831524043665913,1.1782066830566138,0.5610508014555304,0.5610508014555304,0.6732609617466365,1.4306795437116027,1.0940490628382844,1.9075727249488035,0.6452084216738599
2023-01-05,1.255339109327269,0.7095394965762825,0.927859341676677,1.3644990318774664,0.6003795740260852,1.3099190706023676,0.9551493223142264,0.8186994191264798,0.0,0.927859341676677,1.3917890125150156,0.8459893997640291,0.6276695546636345,0.7095394965762825,0.8186994191264798,1.2826290899648183,1.6373988382529596,1.1461791867770716,0.6003795740260852,0.5730895933885358,0.6549595353011838,1.3644990318774664,1.0370192642268743,1.7738487414407063,0.6003795740260852
2023-01-06,1.2407718935914358,0.6925238475859177,0.8079444888502373,1.1542064126431961,0.5482480460055181,1.1253512523271163,0.7790893285341574,0.7790893285341574,0.0,0.7502341682180774,1.2984822142235957,0.8367996491663172,0.5771032063215981,0.6636686872698377,0.7213790079019976,1.183061572959276,1.4427580158039952,1.0099306110627966,0.5193928856894382,0.4905377253733583,0.6925238475859177,1.4427580158039952,1.1253512523271163,1.8755854205451936,0.6636686872698377
2023-01-07,0.0,0.0,0.0,0.0,0.0,0.0,5.802240391601346,0.0,0.0,4.641792313281077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,1.3002737346898516,0.7314039757630416,0.9752053010173888,1.3544518069685956,0.6501368673449258,1.3273627708292237,0.921027228738645,0.8126710841811573,0.0,0.9752053010173888,1.3002737346898516,0.8939381925992731,0.6772259034842978,0.6501368673449258,0.7855820480417854,1.246095662411108,1.6524312045016865,1.1648285539929921,0.6772259034842978,0.6501368673449258,0.6501368673449258,1.3815408431079674,1.0564724094355045,1.7607873490591741,0.623047831205554
2023-01-10,1.346244777279965,0.7391147796831181,1.0294813002729144,1.3990386901144736,0.6599239104313555,1.4254356465317277,0.9766873874384061,0.8974965181866434,0.0,1.082275213107423,1.3990386901144736,0.9238934746038976,0.6863208668486097,0.7127178232658639,0.7919086925176265,1.2934508644454568,1.9797717312940664,1.346244777279965,0.607129997596847,0.6863208668486097,0.6335269540141012,1.346244777279965,0.9766873874384061,1.6894052107042699,0.5807330411795928
2023-01-11,1.3321008523272253,0.7340147553639813,0.9786863404853084,1.4408437790478152,0.6796432920036863,1.141800730566193,0.9243148771250135,0.8155719504044237,0.0,0.9243148771250135,1.3592865840073727,0.8699434137647186,0.6252718286433915,0.6796432920036863,0.7883862187242762,1.2777293889669303,1.6855153641691423,1.1689864622463406,0.7612004870441288,0.7612004870441288,0.5437146336029491,1.3864723156875203,1.0602435355257507,1.49521524240811,0.5165289019228017
2023-01-12,1.3278596010608406,0.7170441845728539,1.0091732968062388,1.5668743292517917,0.7170441845728539,1.3013024090396237,0.9826161047850219,0.8498301446789379,0.0,1.0091732968062388,1.4340883691457078,0.9295017207425883,0.6373726085092034,0.690486992551637,0.8232729526577212,1.3278596010608406,1.6199887132942254,1.115402064891106,0.690486992551637,0.7170441845728539,0.5842582244667698,1.3544167930820572,1.0357304888274557,1.673103097336659,0.5842582244667698
2023-01-13,1.1256741385272249,0.6472626296531543,1.041248578137683,1.4633763800853923,0.6191207761899736,1.2100996989167667,1.0693904316008636,0.7598300435058767,0.0,1.0693904316008636,1.407092673159031,0.8442556038954186,0.6191207761899736,0.6754044831163348,0.7879718969690573,1.2382415523799473,1.6040856474012954,1.1256741385272249,0.6191207761899736,0.6191207761899736,0.6754044831163348,1.3789508196958504,1.097532285064044,1.857362328569921,0.6191207761899736
2023-01-14,0.0,0.0,1.8225757185842495,0.0,0.0,1.8225757185842495,2.278219648230312,0.0,0.0,1.8225757185842495,0.0,0.0,0.0,0.0,0.9112878592921247,1.3669317889381871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,0.0,0.0,0.0,0.0,0.0,0.0,4.992551238041587,0.0,0.0,3.7444134285311903,0.0,0.0,0.0,0.0,0.0,1.2481378095103968,0.0,0.0,1.2481378095103968,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,1.0906228241285238,0.6152231315596802,1.0906228241285238,1.5100931411010332,0.7270818827523493,1.3143403265138622,1.0626581363303567,1.006728760734022,0.0,1.202481575321193,1.2863756387156948,0.8669053217431857,0.6431878193578474,0.6711525071560147,0.7830112583486839,1.2304462631193605,1.6499165800918696,1.1465521997248584,0.6152231315596802,0.6152231315596802,0.6711525071560147,1.4541637655046986,1.0626581363303567,1.7338106434863714,0.6431878193578474
2023-01-17,1.1900719896955596,0.661151105386422,1.0313957244028182,1.4545324318501283,0.6875971496018788,1.26941012234193,1.084287812833732,0.9256115475409907,0.0,1.1900719896955596,1.322302210772844,0.872719459110077,0.634705061170965,0.6875971496018788,0.7669352822482495,1.2165180339110164,1.7189928740046971,1.1636259454801026,0.6875971496018788,0.6875971496018788,0.634705061170965,1.2958561665573871,1.0313957244028182,1.6661007855737833,0.6082590169555082
2023-01-18,1.1751664995312339,0.7105657904142344,1.0658486856213516,1.47579048778341,0.7105657904142344,1.2571548599636455,1.0658486856213516,0.9565308717114694,0.0,1.2298254064861749,1.3938021273509982,0.9018719647565283,0.6832363369367639,0.7105657904142344,0.792554150846646,1.2298254064861749,1.721755569080645,1.2024959530087045,0.6832363369367639,0.6559068834592933,0.6832363369367639,1.3664726738735278,1.038519232143881,1.721755569080645,0.6285774299818228
2023-01-19,1.211763935474121,0.6849100504853728,1.080050464226934,1.4488481837190579,0.7112527447348101,1.264449323972996,1.0010223814786217,0.9483369929797469,0.0,1.1590785469752463,1.3171347124718706,0.9219942987303095,0.7112527447348101,0.6849100504853728,0.763938133233685,1.211763935474121,1.6069043492156823,1.1063931584763713,0.7375954389842476,0.7112527447348101,0.632224661986498,1.2907920182224333,1.0010223814786217,1.6595897377145572,0.6058819677370605
2023-01-20,1.1458021798099054,0.6707134711082373,1.034016601291866,1.229641363698435,0.5868742872197076,1.229641363698435,1.0899093905508856,0.9222310227738263,0.0,1.0899093905508856,1.229641363698435,0.7545526549967669,0.5868742872197076,0.6427670764787274,0.7824990496262768,1.2016949690689251,1.5370517046230439,1.0619629959213757,0.503035103331178,0.503035103331178,0.6707134711082373,1.3973197314754944,1.0619629959213757,1.704730072400103,0.6148206818492175
2023-01-21,0.0,0.0,0.9585820951334459,0.0,0.0,0.47929104756672297,1.437873142700169,1.9171641902668919,0.0,0.9585820951334459,0.0,1.9171641902668919,1.437873142700169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,1.2773962783184414,0.7338233939276152,0.9512525476839457,1.4948254320747718,0.7066447497080739,1.1958603456598174,1.0327884803425695,0.9512525476839457,0.0,1.0327884803425695,1.2773962783184414,0.9240739034644044,0.6794661054885326,0.6794661054885326,0.7881806823666978,1.1958603456598174,1.6578972973920196,1.1415030572207348,0.6522874612689913,0.62510881704945,0.62510881704945,1.331753566757524,1.0056098361230283,1.6307186531724782,0.62510881704945
2023-01-24,1.2972460065931604,0.745226429319475,1.0488371968200019,1.4352509009115817,0.6900244715921066,1.2972460065931604,1.0764381756836863,0.9108323025015806,0.0,0.9384332813652649,1.2972460065931604,0.8556303447742121,0.634822513864738,0.6900244715921066,0.7728274081831593,1.2420440488657918,1.794063626139477,1.2420440488657918,0.7176254504557908,0.745226429319475,0.6624234927284223,1.3248469854568445,1.0488371968200019,1.6560587318210558,0.6072215350010538
2023-01-25,1.2275471468806007,0.6974699698185232,1.032255555331414,1.4228387384297871,0.725368768611264,1.1996483480878597,0.9485591589531914,0.9485591589531914,0.0,0.8648627625749686,1.3112435432588234,0.8648627625749686,0.6695711710257822,0.6974699698185232,0.7532675674040049,1.1717495492951189,1.7576243239426783,1.2275471468806007,0.6974699698185232,0.6695711710257822,0.6416723722330413,1.3670411408443053,1.032255555331414,1.6460291287717146,0.6416723722330413
2023-01-26,1.1706714121386683,0.6651542114424251,0.9844282329347893,1.4367330967156384,0.6917603799001222,1.2770960859694565,0.9578220644770923,0.9312158960193953,0.0,1.0642467383078804,1.3835207598002444,0.9312158960193953,0.6651542114424251,0.6917603799001222,0.7981850537309102,1.2770960859694565,1.6495824443772145,1.1440652436809713,0.7449727168155162,0.7183665483578192,0.6385480429847282,1.3037022544271535,1.0110344013924863,1.6761886128349115,0.5853357060693342
2023-01-27,1.0680649853434736,0.6464603858657867,0.8994231455523989,1.096171958641986,0.6183534125672742,1.0118510387464488,0.9556370921494237,0.9556370921494237,0.0,0.9556370921494237,1.3210277450300858,0.8994231455523989,0.6464603858657867,0.7026743324628116,0.786995252358349,1.208599851836036,1.5458835314181856,1.0680649853434736,0.6464603858657867,0.5902464392687617,0.6745673591642991,1.3772416916271106,1.0680649853434736,1.7145253712092603,0.6464603858657867
2023-01-28,2.4234136982817858,1.2117068491408929,0.4039022830469643,0.4039022830469643,0.0,0.4039022830469643,0.8078045660939286,0.0,0.0,0.8078045660939286,0.0,0.0,0.0,0.0,1.2117068491408929,2.0195114152348212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.694824155179298,0.0,0.0,1.847412077589649,0.0,1.847412077589649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,1.3616636928788022,0.7503044838311768,0.9726169234848587,1.2227184180952508,0.6391482640043357,1.0559840883549894,1.0004059784415689,1.1115621982684099,0.0,1.0837731433116997,1.3616636928788022,1.0559840883549894,0.7503044838311768,0.7225154288744664,0.778093538787887,1.2505074730519612,1.6117651874891945,1.1393512532251202,0.6391482640043357,0.6391482640043357,0.6669373189610459,1.3894527478355123,1.0559840883549894,1.8618666820995866,0.6113592090476254
2023-01-31,1.287339027533108,0.6973086399137669,0.965504270649831,1.340978153680321,0.6973086399137669,1.0191433967970438,0.965504270649831,0.8850455814290118,0.0,1.0459629598706504,1.475075969048353,0.9923238337234375,0.7241282029873732,0.7241282029873732,0.7777673291345861,1.2336999013858951,1.7700911628580236,1.2068803383122888,0.7509477660609797,0.7509477660609797,0.6168499506929476,1.3141585906067146,1.0459629598706504,1.7432715997844173,0.6168499506929476
2023-02-01,1.278491047820409,0.7072503668793751,0.9792697387560579,1.3872987965710821,0.7072503668793751,1.0064716759437262,0.9520678015683897,0.7344523040670434,0.0,0.9520678015683897,1.3600968593834137,0.9248658643807214,0.7072503668793751,0.7072503668793751,0.7616542412547117,1.2240871734450725,1.659318168447765,1.169683299069736,0.7616542412547117,0.6800484296917069,0.5712406809410338,1.3056929850080772,1.0608755503190628,1.5505104196970918,0.5168368065656972
2023-02-02,1.2662400557899909,0.7090944312423948,0.9876672435161928,1.2915648569057907,0.6584448290107953,1.114291249095192,0.962342442400393,0.8357184368213939,0.0,1.0129920446319927,1.3168896580215905,0.9370176412845932,0.6331200278949954,0.6584448290107953,0.7344192323581946,1.1649408513267916,1.6967616747585876,1.1396160502109918,0.7344192323581946,0.7597440334739944,0.5824704256633958,1.240915254674191,0.962342442400393,1.5701376691795885,0.557145624547596
2023-02-03,1.1291985203599777,0.6492891492069872,0.9598187423059811,1.2421183723959757,0.6210591861979878,0.9880487053149806,0.9598187423059811,0.7904389642519845,0.0,0.9880487053149806,1.2985782984139744,0.818668927260984,0.6492891492069872,0.6775191122159867,0.762209001242985,1.1856584463779767,1.6091078915129684,1.1291985203599777,0.6492891492069872,0.5928292231889883,0.6492891492069872,1.4114981504499722,1.1009685573509784,1.8631775585939634,0.6210591861979878
2023-02-04,0.33331790417678686,0.0,1.3332716167071474,0.9999537125303606,0.9999537125303606,1.3332716167071474,1.9999074250607212,0.9999537125303606,0.0,1.6665895208839343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-05,0.0,0.0,0.0,0.0,0.0,0.0,27.070849294874655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,1.2912950866023167,0.7298624402534835,1.0105787634279002,1.3474383512372001,0.7017908079360418,1.094793660380225,1.0105787634279002,0.8982922341581334,0.0,1.1228652926976668,1.2912950866023167,0.9263638664755751,0.7017908079360418,0.6737191756186001,0.7860057048883667,1.2351518219674336,1.5439397774592918,1.094793660380225,0.6737191756186001,0.6456475433011584,0.6737191756186001,1.3474383512372001,1.0386503957453417,1.712369571363942,0.6175759109837168
2023-02-07,1.246960514994085,0.7048037693444827,1.030097816734244,1.3011761895590452,0.6776959320620026,1.1656370031466445,1.002989979451764,0.8403429557568833,0.0,1.1114213285816843,1.3011761895590452,0.9216664676043237,0.7048037693444827,0.7048037693444827,0.7319116066269629,1.1385291658641645,1.8433329352086474,1.274068352276565,0.759019443909443,0.7048037693444827,0.6234802574970425,1.3282840268415252,1.002989979451764,1.6264702369488064,0.6234802574970425
2023-02-08,1.2113939366551503,0.7042988003809014,0.9860183205332619,1.3240817447160946,0.6761268483656653,1.042362224563734,0.9296744165027898,0.7606427044113735,0.0,0.8733305124723177,1.4085976007618028,0.9015024644875538,0.6761268483656653,0.7324707523961375,0.7324707523961375,1.1550500326246782,1.7466610249446355,1.2113939366551503,0.7042988003809014,0.6197829443351932,0.6761268483656653,1.3804256487465667,1.07053417657897,1.7184890729293993,0.6197829443351932
2023-02-09,1.2693219403129004,0.7021780946411789,1.1072808415495512,1.3503424896945748,0.7021780946411789,1.2153082407251172,0.9992534423739853,0.7291849444350704,0.0,0.8912260431984194,1.3773493394884662,0.8642191934045278,0.6481643950533958,0.7021780946411789,0.8102054938167449,1.2423150905190088,1.5934041378395982,1.1072808415495512,0.7291849444350704,0.7291849444350704,0.6211575452595044,1.3233356399006833,0.9992534423739853,1.6474178374273811,0.5941506954656129
2023-02-10,1.1118454081159395,0.6436999731197545,0.9655499596796316,1.1118454081159395,0.6144408834324928,1.0240681390541548,0.9948090493668932,0.672959062807016,0.0,0.8192545112433238,1.404436304988555,0.672959062807016,0.5266636143707082,0.7314772421815391,0.7607363318688006,1.199622677177724,1.6677681121739092,1.199622677177724,0.5851817937452313,0.5851817937452313,0.7022181524942775,1.404436304988555,1.1118454081159395,1.814063560610217,0.672959062807016
2023-02-11,0.0,0.0,1.2238632130552272,0.0,0.0,0.8159088087034848,4.079544043517425,0.8159088087034848,0.0,2.4477264261104543,0.0,0.4079544043517424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,1.2860292683514591,0.7548432662062912,1.0344148462826954,1.3699007423743803,0.7268861081986507,1.090329162297976,1.0344148462826954,0.6989289501910103,0.0,0.9225862142521336,1.3139864263590995,0.8666718982368529,0.6709717921833699,0.6989289501910103,0.7548432662062912,1.2021577943285378,1.621515164443144,1.146243478313257,0.6709717921833699,0.6430146341757296,0.6430146341757296,1.3978579003820206,1.0623720042903357,1.761300954481346,0.6150574761680891
2023-02-14,1.3221437896019574,0.7161612193677269,1.0742418290515905,1.3772331141687055,0.6886165570843528,1.239509802751835,1.0742418290515905,0.7437058816511011,0.0,0.991607842201468,1.3221437896019574,0.964063179918094,0.6610718948009787,0.6886165570843528,0.7437058816511011,1.211965140468461,1.8454923729860655,1.2670544650352091,0.7437058816511011,0.7437058816511011,0.4682592588173599,1.3772331141687055,1.0466971667682163,1.211965140468461,0.4407145965339858
2023-02-15,1.1868944203087137,0.6900548955283219,1.0764856370241822,1.324905399414378,0.662452699707189,1.131690028666448,0.9108724620973849,0.7176570913494548,0.0,0.883270266276252,1.3801097910566438,0.9108724620973849,0.7176570913494548,0.6900548955283219,0.7728614829917205,1.2144966161298465,1.7389383367313713,1.2144966161298465,0.662452699707189,0.662452699707189,0.6348505038860561,1.352507595235511,1.0488834412030492,1.7389383367313713,0.6072483080649232
2023-02-16,1.2398605254823696,0.6974215455838328,1.0848779597970732,1.4206735187818818,0.7232519731980489,1.2140300978681535,0.9557258217259932,0.7232519731980489,0.0,0.8782345388833451,1.4723343740103139,0.8782345388833451,0.6457606903554008,0.749082400812265,0.800743256040697,1.2915213807108017,1.5756560844671779,1.1107083874112893,0.749082400812265,0.749082400812265,0.6199302627411848,1.2140300978681535,0.9815562493402092,1.653147367309826,0.5940998351269687
2023-02-17,1.1619705329306391,0.691649126744428,1.0513066726515305,1.2726343932097475,0.6639831616746509,1.0513066726515305,0.9406428123724221,0.6086512315350966,0.0,0.8023129870235365,1.383298253488856,0.8576449171630907,0.6363171966048737,0.691649126744428,0.7746470219537593,1.2173024630701932,1.5216280788377416,1.0789726377213076,0.6639831616746509,0.6363171966048737,0.6639831616746509,1.2726343932097475,1.1066386027910848,1.82595369460529,0.6086512315350966
2023-02-18,0.0,0.0,2.441572092902462,0.0,0.0,2.7903681061742422,2.7903681061742422,0.0,0.0,2.092776079630682,0.0,0.3487960132717803,0.3487960132717803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
